2001x,2001y,2001z,2001g,,,,,,,,,,2002x,2002y,2002z,2002g,,,,,,,,,,2003x,2003y,2003z,2003g,,,,,,,,,,2004x,2004y,2004z,2004g,,,,,,,,,,2005x,2005y,2005z,2005g,,,,,,,,,2006x,2006y,2006z,2006g,,,,,,,,,,2007x,2007y,2007z,2007g,,,,,,,,,,2008x,2008y,2008z,2008g,,,,,,,,,,2009x,2009y,2009z,2009g,,,,,,,,,,2010x,2010y,2010z,2010g,,,,2000x,2000y,2000z,2000g,,,,1999x,1999y,1999z,1999g,,,1998x,1998y,1998z,1998g,,1997x,1997y,1997z,1997g,,1996x,1996y,1996z,1996g,,,1995x,1995y,1995z,1995g,,1994x,1994y,1994z,1994g,,1993x,1993y,1993z,1993g,,1992x,1992y,1992z,1992g,,1991x,1991y,1991z,1991g,,1990x,1990y,1990z,1990g,,1989x,1989y,1989z,1989g,,1988x,1988y,1988z,1988g,,1987x,1987y,1987z,1987g,,1986x,1986y,1986z,1986g,,,1985x,1985y,1985z,1985g,,1984x,1984y,1984z,1984g,,1983x,1983y,1983z,1983g,,1982x,1982y,1982z,1982g,,1981x,1981y,1981z,1981g,,1980x,1980y,1980z,1980g,,,1979x,1979y,1979z,1979g,,,1978x,1978y,1978z,1978g,,1977x,1977y,1977z,1977g,,1976x,1976y,1976z,1976g,,1975x,1975y,1975z,1975g,,,1974x,1974y,1974z,1974g,,,1973x,1973y,1973z,1973g,,,1972x,1972y,1972z,1972g,,,1971x,1971y,1971z,1971g,,1970x,1970y,1970z,1970g,,1969x,1969y,1969z,1969g,,,1968x,1968y,1968z,1968g,,1967x,1967y,1967z,1967g,,,1966x,1966y,1966z,1966g,,1965x,1965y,1965z,1965g,,1964x,1964y,1964z,1964g,,,1963x,1963y,1963z,1963g,,1962x,1962y,1962z,1962g,,1961x,1961y,1961z,1961g
25126.01595,78.7222,United Kingdom,1.49E+12,,,,,,,,,,27305.33653,78.7934,United Kingdom,1.62E+12,,,,,,,,,,31442.20228,78.8646,United Kingdom,1.88E+12,,,,,,,,,,37027.04412,78.9358,United Kingdom,2.22E+12,,,,,,,,,,38440.74097,79.007,Honduras,2.32E+12,,,,,,,,,40819.89591,79.1072,United Kingdom,2.48E+12,,,,,,,,,,46610.53107,79.2074,United Kingdom,2.86E+12,,,,,,,,,,43510.26278,79.3076,United Kingdom,2.69E+12,,,,,,,,,,35476.35254,79.4078,United Kingdom,2.21E+12,,,,,,,,,,36424.52901,79.508,United Kingdom,2.29E+12,,,,25361.93964,78.651,United Kingdom,1.49E+12,,,,25870.98904,78.5914,United Kingdom,1.52E+12,,,25266.39474,78.5318,United Kingdom,1.48E+12,,23734.42186,78.4722,United Kingdom,1.38E+12,,21349.43492,78.4126,United Kingdom,1.24E+12,,,20349.95874,78.353,United Kingdom,1.18E+12,,18664.39426,78.3104,United Kingdom,1.08E+12,,17270.11564,78.2678,United Kingdom,9.97E+11,,19211.86216,78.2252,United Kingdom,1.11E+12,,18571.36207,78.1826,United Kingdom,1.07E+12,,17805.24909,78.14,United Kingdom,1.02E+12,,15057.17922,78.19,United Kingdom,8.59E+11,,14951.05213,78.24,United Kingdom,8.51E+11,,12333.13719,78.29,United Kingdom,7.01E+11,,10063.83866,78.34,United Kingdom,5.70E+11,,,8209.836963,78.39,United Kingdom,4.64E+11,,7777.644289,78.4082,United Kingdom,4.39E+11,,8266.523695,78.4264,United Kingdom,4.66E+11,,8718.267257,78.4446,United Kingdom,4.91E+11,,9142.466504,78.4628,United Kingdom,5.15E+11,,9622.975043,78.481,United Kingdom,5.42E+11,,,7511.1077,78.3214,United Kingdom,4.22E+11,,,5785.461739,78.1618,United Kingdom,3.25E+11,,4565.465489,78.0022,United Kingdom,2.57E+11,,4041.039711,77.8426,United Kingdom,2.27E+11,,4204.922043,77.683,United Kingdom,2.36E+11,,,3516.420283,77.5698,United Kingdom,1.98E+11,,,3257.305833,77.4566,United Kingdom,1.83E+11,,,2891.980901,77.3434,United Kingdom,1.62E+11,,,2525.628212,77.2302,United Kingdom,1.41E+11,,2241.971395,77.117,United Kingdom,1.25E+11,,2032.34701,77.2578,United Kingdom,1.13E+11,,,1896.386749,77.3986,United Kingdom,1.05E+11,,2023.627564,77.5394,United Kingdom,1.11E+11,,,1959.62783,77.6802,United Kingdom,1.07E+11,,1850.954769,77.821,United Kingdom,1.01E+11,,1729.399978,77.9456,United Kingdom,93387598814,,,1592.614477,78.0702,United Kingdom,85443766670,,1513.651449,78.1948,United Kingdom,80601939635,,1452.544709,78.3194,United Kingdom,76694360636
11857.74597,59.852,Greece,1.30E+11,,,,,,,,,,13292.30064,59.968,Greece,1.46E+11,,,,,,,,,,17494.44599,60.084,Greece,1.93E+11,,,,,,,,,,20607.17607,60.2,Greece,2.28E+11,,,,,,,,,,21620.7175,60.316,India,2.40E+11,,,,,,,,,23475.22071,60.4966,Greece,2.62E+11,,,,,,,,,,27288.32662,60.6772,Greece,3.05E+11,,,,,,,,,,30398.78249,60.8578,Greece,3.42E+11,,,,,,,,,,28451.91733,61.0384,Greece,3.21E+11,,,,,,,,,,25850.50193,61.219,Greece,2.92E+11,,,,11396.23257,59.736,Greece,1.24E+11,,,,12238.59337,59.6462,Greece,1.33E+11,,,12485.06168,59.5564,Greece,1.35E+11,,12495.06452,59.4666,Greece,1.35E+11,,12888.81943,59.3768,Greece,1.38E+11,,,12273.60892,59.287,Greece,1.31E+11,,10536.04777,59.1982,Greece,1.11E+11,,9914.110549,59.1094,Greece,1.04E+11,,10687.47314,59.0206,Greece,1.11E+11,,9775.540849,58.9318,Greece,1.00E+11,,9190.34371,58.843,Greece,93345420412,,7482.309831,58.7626,Greece,75492750071,,7245.206037,58.6822,Greece,72720009820,,6260.037539,58.6018,Greece,62604100112,,5393.839883,58.5214,Greece,53761550998,,,4590.18168,58.441,Greece,45600241867,,4627.231996,58.2996,Greece,45790167014,,4786.775556,58.1582,Greece,47133593429,,5320.15741,58.0168,Greece,52081750123,,5130.429583,57.8754,Greece,49915745059,,5619.98371,57.734,Greece,54190721022,,,5440.98786,57.2486,Greece,51951955865,,,4476.633663,56.7632,Greece,42214471903,,3705.906585,56.2778,Greece,34496353623,,3233.102088,55.7924,Greece,29706226952,,3006.811652,55.307,Greece,27201244888,,,2697.392676,54.7464,Greece,24174092501,,,2386.593704,54.1858,Greece,21310100431,,,1811.461992,53.6252,Greece,16101411779,,,1575.599134,53.0646,Greece,13914172676,,1424.994497,52.504,Greece,12529700164,,1284.212316,51.509,Greece,11266091571,,,1134.356151,50.514,Greece,9915140546,,1052.120993,49.519,Greece,9136711288,,,981.6523945,48.524,Greece,8455611129,,888.9219979,47.529,Greece,7600579093,,784.9543484,46.6014,Greece,6680298251,,,701.6204178,45.6738,Greece,5949478035,,630.6139413,44.7462,Greece,5327573509,,597.287321,43.8186,Greece,5016048786
25230.21633,100,"Hong Kong SAR, China",1.69E+11,,,,,,,,,,24665.89,100,"Hong Kong SAR, China",1.66E+11,,,,,,,,,,23977.01945,100,"Hong Kong SAR, China",1.61E+11,,,,,,,,,,24928.10037,100,"Hong Kong SAR, China",1.69E+11,,,,,,,,,,26649.7508,100,Jamaica,1.82E+11,,,,,,,,,28224.21506,100,"Hong Kong SAR, China",1.94E+11,,,,,,,,,,30594.01784,100,"Hong Kong SAR, China",2.12E+11,,,,,,,,,,31515.66277,100,"Hong Kong SAR, China",2.19E+11,,,,,,,,,,30697.34038,100,"Hong Kong SAR, China",2.14E+11,,,,,,,,,,32558.26248,100,"Hong Kong SAR, China",2.29E+11,,,,25756.66378,100,"Hong Kong SAR, China",1.72E+11,,,,25091.6666,100,"Hong Kong SAR, China",1.66E+11,,,25808.97095,100,"Hong Kong SAR, China",1.69E+11,,27330.03335,100,"Hong Kong SAR, China",1.77E+11,,24818.15455,100,"Hong Kong SAR, China",1.60E+11,,,23497.49231,100,"Hong Kong SAR, China",1.45E+11,,22502.57974,99.9034,"Hong Kong SAR, China",1.36E+11,,20395.51737,99.8068,"Hong Kong SAR, China",1.20E+11,,17976.42938,99.7102,"Hong Kong SAR, China",1.04E+11,,15465.85886,99.6136,"Hong Kong SAR, China",88959620136,,13485.54489,99.517,"Hong Kong SAR, China",76928290842,,12097.77516,98.1976,"Hong Kong SAR, China",68790369107,,10609.74564,96.8782,"Hong Kong SAR, China",59707404561,,9055.106267,95.5588,"Hong Kong SAR, China",50622571586,,7435.030698,94.2394,"Hong Kong SAR, China",41075570592,,,6542.931537,92.92,"Hong Kong SAR, China",35699543051,,6208.226159,92.6316,"Hong Kong SAR, China",33511383986,,5595.235139,92.3432,"Hong Kong SAR, China",29907091340,,6133.784079,92.0548,"Hong Kong SAR, China",32291306282,,5991.320261,91.7664,"Hong Kong SAR, China",31055409443,,5700.412634,91.478,"Hong Kong SAR, China",28861759209,,,4569.453707,91.1214,"Hong Kong SAR, China",22526035941,,,3923.943731,90.7648,"Hong Kong SAR, China",18315007366,,3429.420276,90.4082,"Hong Kong SAR, China",15719433719,,2850.01461,90.0516,"Hong Kong SAR, China",12876366009,,2252.111881,89.695,"Hong Kong SAR, China",10048022370,,,2166.181451,89.3018,"Hong Kong SAR, China",9388663646,,,1893.181242,88.9086,"Hong Kong SAR, China",8030117556,,,1384.738437,88.5154,"Hong Kong SAR, China",5710107420,,,1106.469717,88.1222,"Hong Kong SAR, China",4476001946,,960.0319615,87.729,"Hong Kong SAR, China",3800766536,,825.5234491,87.4676,"Hong Kong SAR, China",3189740055,,,714.4829696,87.2062,"Hong Kong SAR, China",2716964388,,723.2392256,86.9448,"Hong Kong SAR, China",2692474989,,,685.9266141,86.6834,"Hong Kong SAR, China",2489845017,,676.8055071,86.422,"Hong Kong SAR, China",2435078534,,649.0642575,86.1776,"Hong Kong SAR, China",2274710597,,,577.3467078,85.9332,"Hong Kong SAR, China",1975045353,,521.8597598,85.6888,"Hong Kong SAR, China",1724850878,,483.1775611,85.4444,"Hong Kong SAR, China",1530754831
1188.759454,46.0962,Honduras,7566501476,,,,,,,,,,1197.148441,46.7344,Honduras,7776438041,,,,,,,,,,1228.134417,47.3726,Honduras,8140284929,,,,,,,,,,1297.192455,48.0108,Honduras,8772167983,,,,,,,,,,1401.991728,48.649,Jordan,9672095584,,,,,,,,,1540.580359,49.2346,Honduras,10841723354,,,,,,,,,,1710.05132,49.8202,Honduras,12275493959,,,,,,,,,,1883.233294,50.4058,Honduras,13789727210,,,,,,,,,,1939.282455,50.9914,Honduras,14486137414,,,,,,,,,,2063.931749,51.577,Honduras,15729644901,,,,1139.519156,45.458,Honduras,7105541205,,,,879.6798555,44.9546,Honduras,5372543554,,,869.9136171,44.4512,Honduras,5202215657,,796.7568435,43.9478,Honduras,4663193916,,704.8028644,43.4444,Honduras,4034037162,,,699.4096284,42.941,Honduras,3911053180,,628.9605471,42.4448,Honduras,3432356579,,654.5291037,41.9486,Honduras,3481990761,,660.0176686,41.4524,Honduras,3419474979,,608.6067721,40.9562,Honduras,3068462060,,621.7549833,40.46,Honduras,3048896181,,747.5304119,39.915,Honduras,3563448320,,857.2432479,39.37,Honduras,3970386396,,923.1975178,38.825,Honduras,4152499968,,872.2102685,38.28,Honduras,3808500032,,,858.8753926,37.735,Honduras,3639499936,,807.2628851,37.162,Honduras,3319000000,,771.4865315,36.589,Honduras,3076999968,,750.5854054,36.016,Honduras,2903500032,,751.6962822,35.443,Honduras,2819500000,,705.7473666,34.87,Honduras,2566000032,,,639.0353895,34.318,Honduras,2251499968,,,565.26851,33.766,Honduras,1929499968,,504.8405021,33.214,Honduras,1669499968,,420.608552,32.662,Honduras,1347999936,,361.6781997,32.11,Honduras,1124000000,,,343.0486798,31.4684,Honduras,1034500000,,,311.6258359,30.8268,Honduras,912499968,,,282.2236582,30.1852,Honduras,802999968,,,264.2380383,29.5436,Honduras,731000000,,268.6425082,28.902,Honduras,723000000,,254.9604819,28.2624,Honduras,668000032,,,253.428421,27.6228,Honduras,646800016,,240.5594139,26.9832,Honduras,598099984,,,227.2301009,26.3436,Honduras,549950016,,216.2041998,25.704,Honduras,508650000,,200.1959029,25.1126,Honduras,457000000,,,185.5148285,24.5212,Honduras,410200000,,181.2586789,23.9298,Honduras,387750016,,172.1533915,23.3384,Honduras,356200000
5175.025628,64.933,Hungary,52720966883,,,,,,,,,,6535.293936,65.291,Hungary,66389489264,,,,,,,,,,8246.995826,65.649,Hungary,83538373061,,,,,,,,,,10084.52184,66.007,Hungary,1.02E+11,,,,,,,,,,10936.94861,66.365,Kyrgyz Republic,1.10E+11,,,,,,,,,11173.56951,66.885,Hungary,1.13E+11,,,,,,,,,,13534.7055,67.405,Hungary,1.36E+11,,,,,,,,,,15364.67955,67.925,Hungary,1.54E+11,,,,,,,,,,12634.55114,68.445,Hungary,1.27E+11,,,,,,,,,,12750.29865,68.965,Hungary,1.28E+11,,,,4542.72072,64.575,Hungary,46385589534,,,,4713.540459,64.7018,Hungary,48255011860,,,4670.654839,64.8286,Hungary,47951604854,,4521.963999,64.9554,Hungary,46533207226,,4454.430379,65.0822,Hungary,45930691794,,,4411.033751,65.209,Hungary,45561413231,,4095.681357,65.3348,Hungary,42363086241,,3801.869597,65.4606,Hungary,39377951796,,3665.570243,65.5864,Hungary,38009547806,,3287.888748,65.7122,Hungary,34106585135,,3186.444287,65.838,Hungary,33056134799,,2782.711651,65.6894,Hungary,29167601580,,2696.235085,65.5408,Hungary,28570620031,,2460.129576,65.3922,Hungary,26108718022,,2234.695007,65.2436,Hungary,23756068292,,,1936.696041,65.095,Hungary,20623320309,,1909.100659,64.9142,Hungary,20366467191,,1965.164213,64.7334,Hungary,21006550142,,2162.04499,64.5526,Hungary,23145848310,,2121.764593,64.3718,Hungary,22728019816,,2069.195536,64.191,Hungary,22163405825,,,1787.754588,63.799,Hungary,19136396852,,,1551.142774,63.407,Hungary,16573684442,,1331.125139,63.015,Hungary,14173861741,,1197.285776,62.623,Hungary,12689645219,,1038.780803,62.231,Hungary,10949295027,,,916.4445443,61.8072,Hungary,9603165775,,,839.8473343,61.3834,Hungary,8761333583,,,680.3794827,60.9596,Hungary,7074918567,,,581.8204696,60.5358,Hungary,6032045246,,536.1302881,60.112,Hungary,5542466667,,505.4834072,59.694,Hungary,5205833591,,,456.7815179,59.276,Hungary,4684666743,,,58.858,Hungary,,,,,58.44,Hungary,,,,58.022,Hungary,,,,57.5998,Hungary,,,,,57.1776,Hungary,,,,56.7554,Hungary,,,,56.3332,Hungary,
756.931013,42.789,Indonesia,1.60E+11,,,,,,,,,,909.8873302,43.576,Indonesia,1.96E+11,,,,,,,,,,1076.219005,44.363,Indonesia,2.35E+11,,,,,,,,,,1160.614924,45.15,Indonesia,2.57E+11,,,,,,,,,,1273.465176,45.937,Cambodia,2.86E+11,,,,,,,,,1601.031191,46.7344,Indonesia,3.65E+11,,,,,,,,,,1871.288406,47.5318,Indonesia,4.32E+11,,,,,,,,,,2178.265663,48.3292,Indonesia,5.10E+11,,,,,,,,,,2272.040995,49.1266,Indonesia,5.40E+11,,,,,,,,,,2946.656059,49.924,Indonesia,7.09E+11,,,,789.8058801,42.002,Indonesia,1.65E+11,,,,679.7936722,40.7124,Indonesia,1.40E+11,,,470.1961402,39.4228,Indonesia,95445548017,,1078.472261,38.1332,Indonesia,2.16E+11,,1153.587564,36.8436,Indonesia,2.27E+11,,,1041.31354,35.554,Indonesia,2.02E+11,,925.7216696,34.56,Indonesia,1.77E+11,,840.3757932,33.566,Indonesia,1.58E+11,,752.3179827,32.572,Indonesia,1.39E+11,,705.0475168,31.578,Indonesia,1.28E+11,,640.5666643,30.584,Indonesia,1.14E+11,,578.2220606,29.685,Indonesia,1.01E+11,,515.4126965,28.786,Indonesia,88787623310,,449.1837977,27.887,Indonesia,75929617715,,482.9562316,26.988,Indonesia,80060657612,,,537.6060648,26.089,Indonesia,87338874330,,550.6831332,25.292,Indonesia,87612439197,,548.2990562,24.495,Indonesia,85369201879,,621.9773388,23.698,Indonesia,94715163814,,621.1620283,22.901,Indonesia,92473878832,,536.1936827,22.104,Indonesia,78013206038,,,387.7612411,21.5466,Indonesia,55122620334,,,391.0344043,20.9892,Indonesia,54298158340,,356.9004018,20.4318,Indonesia,48396143465,,297.0771012,19.8744,Indonesia,39328674730,,248.8037197,19.317,Indonesia,32147953008,,,215.954891,18.8678,Indonesia,27227710999,,,139.600737,18.4186,Indonesia,17171181163,,,96.72963819,17.9694,Indonesia,11605084560,,,84.18336907,17.5202,Indonesia,9849117953,,84.65857417,17.071,Indonesia,9656740014,,79.13590479,16.8146,Indonesia,8798957442,,,68.90979235,16.5582,Indonesia,7467363479,,56.63365367,16.3018,Indonesia,5980840377,,,,16.0454,Indonesia,,,,15.789,Indonesia,,,,15.5484,Indonesia,,,,,15.3078,Indonesia,,,,15.0672,Indonesia,,,,14.8266,Indonesia,
466.2141765,27.9806,India,4.94E+11,,,,,,,,,,486.640454,28.2942,India,5.24E+11,,,,,,,,,,565.335483,28.6078,India,6.18E+11,,,,,,,,,,649.7106479,28.9214,India,7.22E+11,,,,,,,,,,740.1142606,29.235,St. Kitts and Nevis,8.34E+11,,,,,,,,,830.1632213,29.574,India,9.49E+11,,,,,,,,,,1068.678519,29.913,India,1.24E+12,,,,,,,,,,1042.082699,30.252,India,1.22E+12,,,,,,,,,,1147.238685,30.591,India,1.37E+12,,,,,,,,,,1417.066965,30.93,India,1.71E+12,,,,457.2835418,27.667,India,4.77E+11,,,,455.4735406,27.455,India,4.67E+11,,,425.4452944,27.243,India,4.29E+11,,427.2361968,27.031,India,4.23E+11,,410.8183569,26.819,India,4.00E+11,,,383.5509261,26.607,India,3.67E+11,,354.8548762,26.395,India,3.33E+11,,308.534787,26.183,India,2.84E+11,,324.4951264,25.971,India,2.93E+11,,310.0837678,25.759,India,2.75E+11,,375.890793,25.547,India,3.27E+11,,353.8203909,25.3072,India,3.01E+11,,361.9319056,25.0674,India,3.02E+11,,347.809584,24.8276,India,2.84E+11,,317.1100126,24.5878,India,2.53E+11,,,302.645585,24.348,India,2.37E+11,,282.2862435,24.098,India,2.16E+11,,296.917588,23.848,India,2.22E+11,,279.2208777,23.598,India,2.04E+11,,275.3210064,23.348,India,1.97E+11,,271.2495838,23.098,India,1.90E+11,,,227.9164288,22.7448,India,1.56E+11,,,209.3518951,22.3916,India,1.40E+11,,189.6167729,22.0384,India,1.24E+11,,164.1086371,21.6852,India,1.05E+11,,161.0323114,21.332,India,1.00E+11,,,166.5642458,21.0176,India,1.01E+11,,,146.442233,20.7032,India,87014945186,,,125.201015,20.3888,India,72716595884,,,120.6968307,20.0744,India,68532271313,,114.4041941,19.76,India,63517182000,,109.5299325,19.565,India,59472993627,,,101.6949916,19.37,India,54016411987,,98.1565745,19.175,India,51014155360,,,91.75116176,18.98,India,46669801600,,121.696918,18.785,India,60599264112,,117.8628141,18.6128,India,57470781033,,,103.1604811,18.4406,India,49271095508,,91.67593046,18.2684,India,42900864970,,87.04345721,18.0962,India,39920452403
27201.23376,59.4122,Ireland,1.05E+11,,,,,,,,,,31286.34589,59.6784,Ireland,1.23E+11,,,,,,,,,,39717.134,59.9446,Ireland,1.59E+11,,,,,,,,,,45766.41689,60.2108,Ireland,1.86E+11,,,,,,,,,,48697.57924,60.477,Kosovo,2.03E+11,,,,,,,,,52118.80474,60.7612,Ireland,2.23E+11,,,,,,,,,,59008.31468,61.0454,Ireland,2.60E+11,,,,,,,,,,58810.89305,61.3296,Ireland,2.64E+11,,,,,,,,,,49707.67922,61.6138,Ireland,2.25E+11,,,,,,,,,,45617.31525,61.898,Ireland,2.08E+11,,,,25578.73098,59.146,Ireland,97331522066,,,,25723.11972,58.9008,Ireland,96584809810,,,23749.71654,58.6556,Ireland,88175477593,,22119.81936,58.4104,Ireland,81271998816,,20443.92033,58.1652,Ireland,74364964645,,,18814.34583,57.92,Ireland,67897982607,,15617.29246,57.7172,Ireland,56072108210,,14393.80163,57.5144,Ireland,51475991422,,15432.13392,57.3116,Ireland,54914168296,,13834.18314,57.1088,Ireland,48893254247,,13779.28213,56.906,Ireland,48420039148,,10975.08443,56.7798,Ireland,38533620208,,10523.39956,56.6536,Ireland,37094446767,,9409.80955,56.5274,Ireland,33311262167,,7966.466144,56.4012,Ireland,28198820545,,,5903.756933,56.275,Ireland,20887976137,,5589.791277,56.0866,Ireland,19745507272,,5808.996431,55.8982,Ireland,20393062869,,6049.98541,55.7098,Ireland,21089039143,,5878.634923,55.5214,Ireland,20298926391,,6257.98069,55.333,Ireland,21357236498,,,5332.432882,54.9932,Ireland,17990295437,,,4320.957275,54.6534,Ireland,14384898865,,3365.518607,54.3136,Ireland,11046305172,,2867.143705,53.9738,Ireland,9283954675,,2919.993918,53.634,Ireland,9313466601,,,2471.720172,53.2516,Ireland,7755022039,,,2380.726003,52.8692,Ireland,7346801408,,,2043.097471,52.4868,Ireland,6204580553,,,1673.327158,52.1044,Ireland,5006678524,,1459.814762,51.722,Ireland,4317037205,,1291.34992,51.1194,Ireland,3787077344,,,1124.516636,50.5168,Ireland,3278584478,,1152.004952,49.9142,Ireland,3343636773,,,1074.506506,49.3116,Ireland,3104034393,,1023.773726,48.709,Ireland,2945704143,,965.1354227,48.1316,Ireland,2766608946,,,852.1353017,47.5542,Ireland,2430843768,,797.0062884,46.9768,Ireland,2260349684,,739.2764064,46.3994,Ireland,2088012282
27803.06225,92.5282,Iceland,7922983043,,,,,,,,,,30979.11448,92.6554,Iceland,8907207933,,,,,,,,,,37889.8212,92.7826,Iceland,10969898924,,,,,,,,,,45370.12645,92.9098,Iceland,13251434311,,,,,,,,,,54885.2613,93.037,Lebanon,16286323127,,,,,,,,,54813.95469,93.1544,Iceland,16651492784,,,,,,,,,,65566.30917,93.2718,Iceland,20428232684,,,,,,,,,,53028.78788,93.3892,Iceland,16832079677,,,,,,,,,,38039.29963,93.5066,Iceland,12115478892,,,,,,,,,,39507.14423,93.624,Iceland,12564891658,,,,30928.67564,92.401,Iceland,8697298234,,,,31518.38229,92.2468,Iceland,8742600398,,,30256.5829,92.0926,Iceland,8291725774,,27378.19298,91.9384,Iceland,7422994706,,27261.17166,91.7842,Iceland,7330965238,,,26239.0273,91.63,Iceland,7018100153,,23662.80668,91.454,Iceland,6294803496,,23230.4718,91.278,Iceland,6126456175,,26722.44119,91.102,Iceland,6976080330,,26405.91588,90.926,Iceland,6807365897,,25008.84946,90.75,Iceland,6372905074,,22101.9925,90.514,Iceland,5588533007,,24089.7289,90.278,Iceland,6016168895,,22120.55479,90.042,Iceland,5438537481,,16163.0001,89.806,Iceland,3930518365,,,12178.06192,89.57,Iceland,2939845038,,11782.36506,89.308,Iceland,2822006038,,11498.89682,89.046,Iceland,2724974072,,13508.60328,88.784,Iceland,3159121963,,14913.00244,88.522,Iceland,3441249878,,14602.23656,88.26,Iceland,3331325043,,,12453.37598,87.9418,Iceland,2811162827,,,11070.26853,87.6236,Iceland,2474614617,,9809.743472,87.3054,Iceland,2175791292,,7470.932702,86.9872,Iceland,1644755718,,6358.561761,86.669,Iceland,1386032934,,,6936.249815,86.3152,Iceland,1492743386,,,5356.790577,85.9614,Iceland,1137337705,,,3955.365574,85.6076,Iceland,827213290,,,3203.921361,85.2538,Iceland,660321784.8,,2538.187621,84.9,Iceland,518902000.8,,2039.196295,84.464,Iceland,414709311.4,,,2354.480027,84.028,Iceland,474399471.6,,3125.649492,83.592,Iceland,621225962.2,,,3215.694178,83.156,Iceland,628893310.4,,2723.52095,82.72,Iceland,523694949.4,,2297.920643,82.236,Iceland,434267936.9,,,1831.705656,81.752,Iceland,340061650.1,,1562.23073,81.268,Iceland,284916516.2,,1418.12587,80.784,Iceland,253885656.3
19721.9652,67.2952,Italy,1.12E+12,,,,,,,,,,21435.1393,67.3684,Italy,1.23E+12,,,,,,,,,,26291.33804,67.4416,Italy,1.51E+12,,,,,,,,,,29832.6129,67.5148,Italy,1.74E+12,,,,,,,,,,30478.84559,67.588,Libya,1.79E+12,,,,,,,,,31776.97775,67.7144,Italy,1.87E+12,,,,,,,,,,35826.02346,67.8408,Italy,2.13E+12,,,,,,,,,,38563.05305,67.9672,Italy,2.31E+12,,,,,,,,,,35073.15802,68.0936,Italy,2.11E+12,,,,,,,,,,33760.58975,68.22,Italy,2.04E+12,,,,19388.27875,67.222,Italy,1.10E+12,,,,21227.31087,67.162,Italy,1.21E+12,,,21519.06412,67.102,Italy,1.22E+12,,21069.54779,67.042,Italy,1.20E+12,,22271.33092,66.982,Italy,1.27E+12,,,19910.00067,66.922,Italy,1.13E+12,,18631.53091,66.8828,Italy,1.06E+12,,18054.53111,66.8436,Italy,1.03E+12,,22394.75541,66.8044,Italy,1.27E+12,,21154.80251,66.7652,Italy,1.20E+12,,20065.34534,66.726,Italy,1.14E+12,,15788.31477,66.746,Italy,8.95E+11,,15169.75603,66.766,Italy,8.59E+11,,13714.95754,66.786,Italy,7.76E+11,,10901.85534,66.806,Italy,6.17E+11,,,7698.91226,66.826,Italy,4.36E+11,,7457.105018,66.7888,Italy,4.22E+11,,7546.574406,66.7516,Italy,4.27E+11,,7280.602289,66.7144,Italy,4.12E+11,,7344.49093,66.6772,Italy,4.15E+11,,8148.120532,66.64,Italy,4.60E+11,,,6735.040422,66.4406,Italy,3.79E+11,,,5405.634713,66.2412,Italy,3.04E+11,,4435.502486,66.0418,Italy,2.48E+11,,3885.833578,65.8424,Italy,2.17E+11,,3957.029862,65.643,Italy,2.19E+11,,,3488.922244,65.3688,Italy,1.92E+11,,,3088.214537,65.0946,Italy,1.69E+11,,,2573.60261,64.8204,Italy,1.40E+11,,,2221.422056,64.5462,Italy,1.20E+11,,2029.933298,64.272,Italy,1.09E+11,,1813.388126,63.7862,Italy,97085082807,,,1651.939377,63.3004,Italy,87942231678,,1533.692877,62.8146,Italy,81133120065,,,1402.442354,62.3288,Italy,73654870011,,1304.453817,61.843,Italy,67978153851,,1222.54454,61.3466,Italy,63175417019,,,1126.019337,60.8502,Italy,57710743060,,990.2601522,60.3538,Italy,50383891899,,887.3367446,59.8574,Italy,44842760293
